日期,预测得分,下限,上限,预警
2026-07-04,0.7958578241601205,0.6957558608914827,0.8959597874287584,False
2026-07-05,0.7577202702219537,0.6576183069533158,0.8578222334905915,False
2026-07-06,0.8049255235705587,0.7048235603019208,0.9050274868391965,False
2026-07-07,0.8574995542661916,0.7573975909975538,0.9576015175348295,False
2026-07-08,0.7519610595108049,0.6518590962421671,0.8520630227794428,False
2026-07-09,0.7519620455816602,0.6518600823130224,0.8520640088502981,False
2026-07-10,0.8608739689710445,0.7607720057024067,0.9609759322396824,False
2026-07-11,0.8121176208615196,0.7120156575928818,0.9122195841301575,False
2026-07-12,0.7378274023784186,0.6377254391097807,0.8379293656470564,False
2026-07-13,0.7986113823527184,0.6985094190840806,0.8987133456213563,False
2026-07-14,0.7381911745019047,0.6380892112332669,0.8382931377705426,False
2026-07-15,0.7380523094092738,0.637950346140636,0.8381542726779116,False
2026-07-16,0.7805571260726943,0.6804551628040565,0.8806590893413322,False
2026-07-17,0.6511107217562676,0.5510087584876298,0.7512126850249055,False
2026-07-18,0.662423990113292,0.5623220268446542,0.7625259533819299,False
2026-07-19,0.732252935661179,0.6321509723925411,0.8323548989298168,False
2026-07-20,0.7051927568572449,0.6050907935886071,0.8052947201258828,False
2026-07-21,0.7848986519871065,0.6847966887184687,0.8850006152557444,False
2026-07-22,0.711487591427357,0.6113856281587191,0.8115895546959948,False
2026-07-23,0.6811999630791388,0.5810979998105009,0.7813019263477766,False
2026-07-24,0.8540531785590605,0.7539512152904226,0.9541551418276983,False
2026-07-25,0.7524641964573355,0.6523622331886977,0.8525661597259734,False
2026-07-26,0.7700804105394353,0.6699784472707975,0.8701823738080732,False
2026-07-27,0.6804525326582361,0.5803505693895983,0.780554495926874,False
2026-07-28,0.7333283193235742,0.6332263560549364,0.8334302825922121,False
2026-07-29,0.7726867284207543,0.6725847651521164,0.8727886916893921,False
2026-07-30,0.6968945569345355,0.5967925936658977,0.7969965202031734,False
2026-07-31,0.7885894525597978,0.68848748929116,0.8886914158284357,False
2026-08-01,0.7299495197746898,0.629847556506052,0.8300514830433277,False
2026-08-02,0.7485051168037761,0.6484031535351382,0.8486070800724139,False
