日期,预测得分,下限,上限,预警
2026-07-11,0.7311695887861148,0.5831465279210984,0.8791926496511312,False
2026-07-12,0.674774716163264,0.5267516552982476,0.8227977770282804,False
2026-07-13,0.7445782031420081,0.5965551422769917,0.8926012640070244,False
2026-07-14,0.8223206238844901,0.6742975630194737,0.9703436847495065,False
2026-07-15,0.6662584396608439,0.5182353787958275,0.8142815005258602,False
2026-07-16,0.6662598977863537,0.5182368369213374,0.8142829586513701,False
2026-07-17,0.8273104480290954,0.679287387164079,0.9753335088941117,False
2026-07-18,0.7552133217778938,0.6071902609128774,0.9032363826429102,False
2026-07-19,0.6453586778416074,0.497335616976591,0.7933817387066238,False
2026-07-20,0.7352413382166875,0.5872182773516711,0.8832643990817038,False
2026-07-21,0.6458965959944339,0.49787353512941757,0.7939196568594503,False
2026-07-22,0.6456912530082692,0.49766819214325286,0.7937143138732856,False
2026-07-23,0.7085440968345307,0.5605210359695143,0.856567157699547,False
2026-07-24,0.5171287403398079,0.36910567947479156,0.6651518012048243,False
2026-07-25,0.5338579288183595,0.3858348679533431,0.6818809896833758,False
2026-07-26,0.637115586505211,0.4890925256401947,0.7851386473702274,False
2026-07-27,0.5971010816611496,0.44907802079613324,0.745124142526166,False
2026-07-28,0.7149640104275483,0.5669409495625319,0.8629870712925647,False
2026-07-29,0.6064093974052309,0.45838633654021455,0.7544324582702473,False
2026-07-30,0.5616223891583116,0.41359932829329527,0.709645450023328,False
2026-07-31,0.8172243893611837,0.6692013284961673,0.9652474502262001,False
2026-08-01,0.6670024397626187,0.5189793788976024,0.8150255006276351,False
2026-08-02,0.6930519381354722,0.5450288772704558,0.8410749990004885,False
2026-08-03,0.560517146712779,0.4124940858477626,0.7085402075777953,False
2026-08-04,0.638705780904144,0.4906827200391276,0.7867288417691604,False
2026-08-05,0.6969059599526539,0.5488828990876375,0.8449290208176703,False
2026-08-06,0.584830343784282,0.4368072829192656,0.7328534046492984,False
2026-08-07,0.7204216815857651,0.5723986207207488,0.8684447424507815,False
2026-08-08,0.6337094727904558,0.4856864119254394,0.7817325336554721,False
2026-08-09,0.6611480581961396,0.5131249973311233,0.809171119061156,False
