日期,预测得分,下限,上限,预警
2026-07-12,0.7429164065685179,0.6570323563581467,0.828800456778889,False
2026-07-13,0.7101956937036139,0.6243116434932428,0.7960797439139851,False
2026-07-14,0.7506961815702197,0.6648121313598485,0.8365802317805908,False
2026-07-15,0.7958028962098513,0.7099188459994802,0.8816869464202225,False
2026-07-16,0.7052544884990665,0.6193704382886953,0.7911385387094376,False
2026-07-17,0.7052553345140304,0.6193712843036593,0.7911393847244016,False
2026-07-18,0.7986980282580056,0.7128139780476345,0.8845820784683768,False
2026-07-19,0.7568667543011172,0.670982704090746,0.8427508045114883,False
2026-07-20,0.6931282955735942,0.6072442453632231,0.7790123457839654,False
2026-07-21,0.7452788650293535,0.6593948148189823,0.8311629152397246,False
2026-07-22,0.6934403995753387,0.6075563493649675,0.7793244497857098,False
2026-07-23,0.6933212580900115,0.6074372078796404,0.7792053083003827,False
2026-07-24,0.7297889325421822,0.6439048823318111,0.8156729827525534,False
2026-07-25,0.6187283586548457,0.5328443084444745,0.7046124088652168,False
2026-07-26,0.6284347547722783,0.5425507045619071,0.7143188049826494,False
2026-07-27,0.6883455943776683,0.6024615441672971,0.7742296445880394,False
2026-07-28,0.6651288893380097,0.5792448391276386,0.7510129395483809,False
2026-07-29,0.7335138128287192,0.647629762618348,0.8193978630390903,False
2026-07-30,0.6705296414374928,0.5846455912271217,0.756413691647864,False
2026-07-31,0.6445438954154027,0.5586598452050315,0.7304279456257738,False
2026-08-01,0.792846024090563,0.7069619738801919,0.8787300743009342,False
2026-08-02,0.7056861627376881,0.619802112527317,0.7915702129480593,False
2026-08-03,0.720800270047287,0.6349162198369158,0.8066843202576581,False
2026-08-04,0.6439026257569316,0.5580185755465604,0.7297866759673027,False
2026-08-05,0.6892682366659989,0.6033841864556277,0.7751522868763701,False
2026-08-06,0.7230364013725306,0.6371523511621594,0.8089204515829017,False
2026-08-07,0.6580093184969755,0.5721252682866044,0.7438933687073467,False
2026-08-08,0.7366803930969886,0.6507963428866175,0.8225644433073598,False
2026-08-09,0.6863693425720997,0.6004852923617285,0.7722533927824708,False
2026-08-10,0.7022894082220883,0.6164053580117171,0.7881734584324595,False
